id,text,Joy,Fear,Anger,Sadness,Surprise
eng_train_track1_305,My arms start getting numb and achy and no way to lie makes them stop.,0,1,0,1,0
eng_train_track1_306,p / s: iloveyou guys from the bottom until the top of my heart.,1,0,0,0,0
eng_train_track1_307,"I have major slip ups, like, letting the wrong person close to my heart and getting burned.",0,1,0,1,0
eng_train_track1_308,trying to put some gel on my head.,0,0,0,0,0
eng_train_track1_309,I pushed those thoughts out of my head and told myself I was being paranoid.,0,1,0,0,0
eng_train_track1_310,Weird guy to say the least,0,1,0,0,1
eng_train_track1_311,"""Yes Johnson"" ARcH replied.",0,0,0,0,1
eng_train_track1_312,"I swing my foot back, then proceed to apply a good, strong kick to the underside of the table.",0,0,1,0,0
eng_train_track1_313,"In my head I was thinking, Great first impression.",0,0,0,1,0
eng_train_track1_314,Barbell Rows 6 x 4 x 185 # The SSB absolutely tore up my back.,0,0,0,1,0
eng_train_track1_315,"She found her Dad and gave him a rock she had found out side, just a plain old rock.",1,0,0,0,0
eng_train_track1_316,is in my eyes... see... Heh.,1,0,0,0,0
eng_train_track1_317,"Needless to say, none of us slept.",0,1,0,1,0
eng_train_track1_318,He was so very sad.,0,0,0,1,0
eng_train_track1_319,It cut through all the fear and anger in my brain.,0,1,1,0,0
eng_train_track1_320,"( I was smart & bit my tongue ) Oh, and great results, but I'm not going into details... ow.We spent all day together, and got pizza & a ton of beer for dinner!",1,0,0,0,0
eng_train_track1_321,"However, my knees were starting to sing a little bit by the end.",0,0,0,1,0
eng_train_track1_322,"It looked like there was a golfball on the side of my knee... a purple, blueish golfball.",0,1,0,1,0
eng_train_track1_323,"Not moving, not menacing.",0,1,0,0,0
eng_train_track1_324,Not fifteen minutes into class my stomach started hurting.,0,1,0,1,0
eng_train_track1_325,"To this day, we're still not too sure of where it came from.",0,1,0,0,1
eng_train_track1_326,"It made an odd 'thap' noise, you know...",0,1,0,0,1
eng_train_track1_327,"I went to the clinic and got looked over and to my amazement, after they swabbed my throat, they didn't find any strep bacteria, even though my throat is really red.",0,1,0,0,1
eng_train_track1_328,"Everytime I shower I look at the scar on my belly and cry, not because I have a scar on my body but because of the scar on my heart.",0,1,0,1,0
eng_train_track1_329,He was very weird.,0,1,0,0,1
eng_train_track1_330,This made matters worse.,0,1,1,1,0
eng_train_track1_331,"driving 20 some year old cars, or nearly.",0,0,0,0,1
eng_train_track1_332,Second story (equally creepy):,0,1,0,0,1
eng_train_track1_333,The funeral home has since been shut down.,0,1,0,1,1
eng_train_track1_334,"You make me smile like the sun, fall out of bed, sing like a bird, dizzy in my head... Okay, so it's been quite a while since I've wrote last.",1,0,0,0,0
eng_train_track1_335,"Well, I stopped looking after two, because I really didn't want to know.And of course the natural progression of this examination is to move to the hair on my head... which fared no better.I am my father's daughter, and I am going to be a dashing salt-and-pepper by the time I am 35.",1,0,0,0,1
eng_train_track1_336,i do nt know man this shits rattling my brain.,0,1,0,0,0
eng_train_track1_337,Charlie was so crazy!,1,0,0,0,1
eng_train_track1_338,"The latter sounds much more fun but I know I ain't got time what with going to Wales this weekend, hypnotherapy coaching the weekend after as well as a birthday and the firms chrimbo pissup then christmas... Its not easy having a good time, even smiling makes my face ache",0,0,0,1,0
eng_train_track1_339,He was just plain GONE into thin air.,0,1,0,1,1
eng_train_track1_340,My car door was still open so running into the street after it like a moron i tried getting into the car and winded up missing and getting stuck half in the car and half out getting drug across the street and finally ending up in someones yard when the car came to a stop after rolling over my foot with the tire.,0,1,1,1,1
eng_train_track1_341,"The tears are prickling behind my eyes as I pull my jeans on and race downstairs.I find a pen and paper in the kitchen and in a hasty scrawl, I write out, `` Like I said, I can't do this.Sorry.See you at work.",0,1,0,1,0
eng_train_track1_342,"No water damage, sun damage, tears, anything.",0,0,0,0,1
eng_train_track1_343,"She had a fish tank with two fish, a bottom feeder and an angel fish.",1,0,0,0,0
eng_train_track1_344,"my head aches, my stomach isn't too happy, my whole body hurts.",0,1,0,1,0
eng_train_track1_345,Please feel free to comment any questions,1,0,0,0,0
eng_train_track1_346,Totally forgot to add: I'm straight.,0,0,0,0,1
eng_train_track1_347,Dated a woman who invited me to her birthday party.,1,0,0,0,0
eng_train_track1_348,What did I see?,0,1,0,0,1
eng_train_track1_349,"Oh, this thread is perfect.",1,0,0,0,0
eng_train_track1_350,"This'll probably get buried, but what the hell?",0,0,0,0,1
eng_train_track1_351,"blank I had a dull throbbing pain in my arm yesterday which i took painkillers for, but ended up waking up at 4:00 am this morning with it still in pain.",0,1,0,1,0
eng_train_track1_352,I had to keep my eyes closed for that time.,0,1,0,0,0
eng_train_track1_353,' So I held it up to my face and waved at it before swallowing it.We got home around 8:30 AM.,0,0,0,0,1
eng_train_track1_354,I've never gone back.,0,1,0,1,0
eng_train_track1_355,& # x 26; nbsp; I folded my arms on the table and rested my head on my hands-but in a few moments there was a lot of tension in my jaw from this positon.,0,1,0,0,0
eng_train_track1_356,I took my son and moved out and he moved in with her.,0,1,1,1,0
eng_train_track1_357,Poor little guy was completely *covered* in fleas.,0,1,0,1,0
eng_train_track1_358,I remained standing with a blank expression on my face.,0,0,0,1,0
eng_train_track1_359,What didn't feel great was my throat and lungs.,0,1,0,1,0
eng_train_track1_360,I have a ton of stitches in my mouth.,0,1,0,1,0
eng_train_track1_361,A highly intoxicated roommate and a black girl going at it.,0,1,1,0,1
eng_train_track1_362,I really need it for my face as I'm getting a little wind burn.,0,0,0,0,0
eng_train_track1_363,"As I jogged down the street, I noticed that the snow was blowing straight into my eyes.",0,1,0,0,1
eng_train_track1_364,It would be her first great grandchild.,1,0,0,0,1
eng_train_track1_365,"in january i dropped some dead weight, which relieved my back a little from carrying other peoples problems around too much.",1,1,0,0,0
eng_train_track1_366,On Sunday I tucked the new license plates under my arm and headed out to the garage to find the duck tool.,0,0,0,0,0
eng_train_track1_367,Her excuse to being late?,0,0,1,0,1
eng_train_track1_368,"Every movement of the body below my waist caused pain, in such a way that I could anticipate it and, with a bit of understanding, even cope.",0,1,0,1,0
eng_train_track1_369,You know what happens when I get one of these stupid ideas in my head.,0,1,1,0,0
eng_train_track1_370,"The dream ended with me riding my friendly pterodactyl through the skies, my hands stretched out to touch the clouds, laughing at the wind-and catching a whiff of my own foul breath blown back into my face.",1,0,0,0,1
eng_train_track1_371,"While packing up our booth at CHA, I momentarily threw my back out.",0,1,0,0,0
eng_train_track1_372,Unfortunately this one did not end the same way ours ended.,0,0,0,1,1
eng_train_track1_373,I was so wrapping up in the boy in my arms.,1,0,0,0,0
eng_train_track1_374,It was through a dream that she learned that his last living thoughts were of her.,1,0,0,1,1
eng_train_track1_375,"My hand was indeed gone, but new fingers, stubby and underformed, were sprouting from the stub.",0,1,0,1,1
eng_train_track1_376,"I woke up, brushed my teeth, and started to play a little maple story.",1,0,0,0,0
eng_train_track1_377,Guys are trying to get in your pants.,0,1,1,0,0
eng_train_track1_378,It was up-hill to get to school.....and up-hill again walking back home.,0,1,0,1,0
eng_train_track1_379,It's the feeling of injecting crap into my veins and feeling my soul being sucked slowly through the needle drinking from my arm like a giant mosquito that I loathe.,0,1,1,1,0
eng_train_track1_380,"My brother was tapping me on my shoulder, and I was like `` What? ''",0,0,0,0,0
eng_train_track1_381,I wish there was some way to know which dreams were going to come true.,0,1,0,1,1
eng_train_track1_382,"There was nothing else of mine in her belongings, and I stood up and dusted my hands off.",1,0,0,0,0
eng_train_track1_383,I know with all my heart that taking this job was the right thing to do.,1,0,0,0,0
eng_train_track1_384,My finger is an asshole.,0,0,1,0,0
eng_train_track1_385,Every boarding school has some odd tradition or skill students must undertake before graduation.,0,0,0,0,1
eng_train_track1_386,As time passed it became quite the fancy outlet for my extreme ( sometimes intolerable ) idiosyncracies and papyrus on which to record both my daily happenings and ( most importantly ) some of my innermost thoughts that I wanted to tell the select few that i hold dear and close to my heart.,1,0,0,0,0
eng_train_track1_387,Talked with a lady online and we decided to meet.,1,1,0,0,0
eng_train_track1_388,"I could hardly believe that after all this time, after so many seasons spent reaping despair, he was finally here, in my arms.",1,0,0,0,0
eng_train_track1_389,"So i walk up to the doctor, shake his hand, then inject him with the killing sauce he just gave to me from my freshly filled needle.",0,1,1,0,0
eng_train_track1_390,""" I'm terrified that they're going to kill her, beat her, rape her, all of the above.",0,1,0,1,0
eng_train_track1_391,"Anyway, during a festival miles and miles from home, I hear someone call out to a girl walking by ""Rain!",1,0,0,0,1
eng_train_track1_392,"(Although, there are many more than this.",0,0,0,0,1
eng_train_track1_393,I've been thinking about it more and can't get my head around it.,0,1,0,0,0
eng_train_track1_394,I thought it was a joke.,0,1,0,0,1
eng_train_track1_395,"&lt;3 Hopefully we'll meet in person eventually, but we live 9000 miles apart and neither of us have much money.",1,1,0,1,0
eng_train_track1_396,She is awesome and totally not Bride-zilla-y at all.,1,0,0,0,1
eng_train_track1_397,"Only reason I looked is because some user said ""dreads are cool"".",1,0,0,0,1
eng_train_track1_398,"I get a huge grin on my face and say, `` Why yes, he's been sleeping all night for two weeks now.",1,0,0,0,0
eng_train_track1_399,I get close enough to see the empty bottle and it starts moving a little.,0,1,0,0,1
eng_train_track1_400,Guess it's more sad than creepy.,0,0,0,1,0
eng_train_track1_401,"It hurt my ears and gave me a headache, but I left it loud to protest my mom-ness.",0,0,1,0,0
eng_train_track1_402,A knock on the door and my heart litarely stopped for a good three seconds.,0,1,0,0,1
eng_train_track1_403,I definitely ended up with a plastic burn on my elbow.,0,1,0,0,0
eng_train_track1_404,"and my papers lay blank at the end of my hand, laughing at me and leaving me torn.",0,1,0,1,0
eng_train_track1_405,"I was okay, though it was hot when it landed at on my arm.",0,0,0,0,0
eng_train_track1_406,Alarms rang in my head.,0,1,0,0,0
eng_train_track1_407,"I thought it was beautiful, but I was pretty sure it was extensions since it was extraordinarily long.",1,0,0,0,1
eng_train_track1_408,"I had no strength to reach for it, although I craved for it-since the hot water stopped flushing my skin, I felt icy needles and blades of cold air attacking my skin.",0,1,0,1,0
eng_train_track1_409,"Additionally, there was snow on the ground outside, but we found no footprints around the house and no mud or water in the kitchen where the intruder had been walking.",0,1,0,0,1
eng_train_track1_410,But not very happy.,1,0,0,1,0
eng_train_track1_411,The nightmares and fear were new and inexplicable.,0,1,0,1,1
eng_train_track1_412,3.Woke up from a horrible dream of my ex boyfriend with his new girlfriend.,0,1,1,1,0
eng_train_track1_413,( Very rare ) It was so cold that I can't even place my feet on the floor... Weather In the morning when it was raining... The sky was so dark... This photo was exclusively taken by my new W910i which is 2days old.,0,1,0,1,0
eng_train_track1_414,The afterimage lit up green and orange against my eyelids.,0,0,0,0,1
eng_train_track1_415,The look of shock on his sugar-infused face will be seared into my memory until the end of time.,0,1,0,0,1
eng_train_track1_416,I can't bend or twist my head and no lifting anything over 10 pounds.,0,1,0,1,0
